user_id,segment,total_spend
4678,NonVIP,1068.2639029090478
4679,NonVIP,763.7375097691169
4680,NonVIP,585.6863933472217
4681,NonVIP,484.42820323660084
4682,NonVIP,1493.7859464352052
4683,NonVIP,452.72171856166926
4684,NonVIP,376.009218184121
4685,NonVIP,959.0593058035475
4686,NonVIP,429.2865987583348
4687,NonVIP,394.43922647611095
4688,NonVIP,300.67130430900914
4689,NonVIP,509.9943199465859
4690,NonVIP,635.5601505239905
4691,NonVIP,760.2903883321841
4692,NonVIP,1122.393159639868
4693,NonVIP,888.7303383112411
4694,NonVIP,598.8554674369693
4695,NonVIP,596.4481881446369
4696,NonVIP,880.5851308261795
4697,NonVIP,1339.3150286611012
4698,NonVIP,712.9938605983765
4699,NonVIP,513.8739645255661
4700,NonVIP,385.26202969716377
4701,NonVIP,300.4066643527852
4702,NonVIP,959.5345466289558
4703,NonVIP,914.052663041629
4704,NonVIP,913.743537749549
4705,NonVIP,619.7011244704092
4706,NonVIP,1442.0400771913276
4707,NonVIP,509.65540861997505
4708,NonVIP,1124.8422476150197
4709,NonVIP,651.1183401259686
4710,NonVIP,475.99487122042433
4711,NonVIP,921.3976195873227
4712,NonVIP,833.221793372042
4713,NonVIP,809.4338216111088
4714,NonVIP,695.5501618025668
4715,NonVIP,651.4227422129336
4716,NonVIP,2474.0322689049303
4717,NonVIP,1275.8158749420072
4718,NonVIP,989.8513617816213
4719,NonVIP,707.3244963238116
4720,NonVIP,1157.4058694083706
4721,NonVIP,884.3891025186467
4722,NonVIP,674.7974785159267
4723,NonVIP,562.8648922528171
4724,NonVIP,636.1888570358027
4725,NonVIP,116.31079148248716
4726,NonVIP,746.8246821076426
4727,NonVIP,508.4353943236457
4728,NonVIP,1597.1379082465576
4729,NonVIP,672.2560124947503
4730,NonVIP,345.8724686015634
4731,NonVIP,647.14211021603
4732,NonVIP,374.14125123657277
4733,NonVIP,862.9649521746173
4734,NonVIP,780.5673681988221
4735,NonVIP,1126.433580405921
4736,NonVIP,430.52914183274214
4737,NonVIP,677.6998243289421
4738,NonVIP,313.9513421250639
4739,NonVIP,978.3056336499151
4740,NonVIP,884.8155004815646
4741,NonVIP,873.6612909334594
4742,NonVIP,665.7341836670561
4743,NonVIP,835.5791606059558
4744,NonVIP,1607.4213203592244
4745,NonVIP,568.6119176454149
4746,NonVIP,717.845849020575
4747,NonVIP,365.9989759513149
4748,NonVIP,412.5908694626294
4749,NonVIP,701.904469337873
4750,NonVIP,1220.680111309491
4751,NonVIP,577.6947105304653
4752,NonVIP,584.2014715576578
4753,NonVIP,531.7710903901497
4754,NonVIP,495.65683930182246
4755,NonVIP,782.2968723308114
4756,NonVIP,291.9283207212178
4757,NonVIP,1345.4943448750337
4758,NonVIP,461.2857670225918
4759,NonVIP,989.3487684109209
4760,NonVIP,330.7956362090745
4761,NonVIP,960.8920500432628
4762,NonVIP,962.5341386863469
4763,NonVIP,821.6472277378112
4764,NonVIP,384.93108297708784
4765,NonVIP,762.9950199110448
4766,NonVIP,346.9980285074824
4767,NonVIP,578.8134369631072
4768,NonVIP,1171.660445073165
4769,NonVIP,1030.8985297176225
4770,NonVIP,670.7192327937921
4771,NonVIP,389.1077833431713
4772,NonVIP,948.6816099104842
4773,NonVIP,672.269754749727
4774,NonVIP,185.64317569644075
4775,NonVIP,1022.9505274047689
4776,NonVIP,656.3354017058878
4777,NonVIP,1288.6470987862876
4778,NonVIP,364.1628707350482
4779,NonVIP,115.90986958295697
4780,NonVIP,775.4908022160571
4781,NonVIP,780.8320033649562
4782,NonVIP,262.4683766359887
4783,NonVIP,388.3182555909018
4784,NonVIP,3027.128498950708
4785,NonVIP,562.231767301779
4786,NonVIP,994.2885308364205
4787,NonVIP,465.0463578630695
4788,NonVIP,210.67852756590676
4789,NonVIP,605.6837373401048
4790,NonVIP,574.7398432223217
4791,NonVIP,533.824412172742
4792,NonVIP,624.4976337151877
4793,NonVIP,769.1973352577295
4794,NonVIP,612.4306287435714
4795,NonVIP,331.8876830554616
4796,NonVIP,869.0508467589127
4797,NonVIP,227.65823488500897
4798,NonVIP,215.3583529410571
4799,NonVIP,998.7947200377837
4800,NonVIP,879.0670280540464
4801,NonVIP,644.4727555178187
4802,NonVIP,308.7411805100965
4803,NonVIP,450.63107202804787
4804,NonVIP,575.6439278759304
4805,NonVIP,276.51313304487417
4806,NonVIP,442.98425962228913
4807,NonVIP,952.2062742919103
4808,NonVIP,1458.2873094029749
4809,NonVIP,528.1133221902189
4810,NonVIP,1008.3479674588568
4811,NonVIP,232.12289730614492
4812,NonVIP,955.9428994057357
4813,NonVIP,427.44617409496806
4814,NonVIP,787.6391781078669
4815,NonVIP,580.4108239562244
4816,NonVIP,1375.025706250893
4817,NonVIP,411.19205539343125
4818,NonVIP,939.3456009832425
4819,NonVIP,570.3617993591598
4820,NonVIP,609.6786329385186
4821,NonVIP,601.1715644437234
4822,NonVIP,417.7485901181591
4823,NonVIP,660.0037842732164
4824,NonVIP,642.6135147599019
4825,NonVIP,759.516568360205
4826,NonVIP,696.7856492680302
4827,NonVIP,1031.631699780211
4828,NonVIP,1105.3637428411153
4829,NonVIP,373.2159374811264
4830,NonVIP,1072.5828264987283
4831,NonVIP,346.3725621889211
4832,NonVIP,919.0318127649557
4833,NonVIP,935.2897100226257
4834,NonVIP,232.47337668420369
4835,NonVIP,700.0407765710568
4836,NonVIP,514.0533930820642
4837,NonVIP,438.20161300585335
4838,NonVIP,1398.2388814157453
4839,NonVIP,464.2747323781796
4840,NonVIP,426.8756226659495
4841,NonVIP,693.4174626334388
4842,NonVIP,969.7849641364922
4843,NonVIP,615.2897393107497
4844,NonVIP,1263.3267522804285
4845,NonVIP,890.7257804753978
4846,NonVIP,200.7346274187725
4847,NonVIP,497.1009728109967
4848,NonVIP,488.3277725050581
4849,NonVIP,865.795315496407
4850,NonVIP,157.01645660483433
4851,NonVIP,2702.5615914372797
4852,NonVIP,890.750487869137
4853,NonVIP,721.8968359261751
4854,NonVIP,1273.9304515610045
4855,NonVIP,2413.925957453718
4856,NonVIP,1073.748047092288
4857,NonVIP,1120.8551537244061
4858,NonVIP,714.7118921562454
4859,NonVIP,615.3313084306461
4860,NonVIP,511.9937949855918
4861,NonVIP,422.26724878726844
4862,NonVIP,455.8401706736749
4863,NonVIP,316.45916717980833
4864,NonVIP,637.9568846375604
4865,NonVIP,263.3365396290856
4866,NonVIP,738.7828895561229
4867,NonVIP,651.9827898069825
4868,NonVIP,721.126385668709
4869,NonVIP,499.1105610744442
4870,NonVIP,3612.9258347289856
4871,NonVIP,1405.3810361396922
4872,NonVIP,335.4596312245944
4873,NonVIP,756.0272708522305
4874,NonVIP,476.0851007712373
4875,NonVIP,380.7093222855213
4876,NonVIP,318.2891864484906
4877,NonVIP,843.6343616354139
4878,NonVIP,457.25483930389544
4879,NonVIP,1132.6375571110711
4880,NonVIP,1148.9229508077735
4881,NonVIP,1416.087281549373
4882,NonVIP,416.208892083007
4883,NonVIP,863.8948723503889
4884,NonVIP,941.8535723732211
4885,NonVIP,512.4494149952274
4886,NonVIP,435.07804267009664
4887,NonVIP,1612.0087743175402
4888,NonVIP,753.7967215949393
4889,NonVIP,943.6754111449621
4890,NonVIP,423.20563407817576
4891,NonVIP,340.1523288863518
4892,NonVIP,486.28876981878307
4893,NonVIP,621.2839581577568
4894,NonVIP,370.4353724733054
4895,NonVIP,661.5498602501373
4896,NonVIP,262.78130506033875
4897,NonVIP,359.23397517857984
4898,NonVIP,961.98724000751
4899,NonVIP,927.121649465419
4900,NonVIP,536.1788490619732
4901,NonVIP,380.0221840166679
4902,NonVIP,378.01279591011445
4903,NonVIP,541.6946491508932
4904,NonVIP,948.123881499601
4905,NonVIP,1108.2474029457471
4906,NonVIP,506.18769816014867
4907,NonVIP,352.686360813812
4908,NonVIP,770.7114126428817
4909,NonVIP,422.86617851985767
4910,NonVIP,500.17650624919924
4911,NonVIP,1378.7076443099074
4912,NonVIP,1048.28784215195
4913,NonVIP,725.5179921979943
4914,NonVIP,330.44642701928706
4915,NonVIP,747.1516018326362
4916,NonVIP,1193.280492756347
4917,NonVIP,540.9903729811754
4918,NonVIP,1398.440197014366
4919,NonVIP,1354.259255920051
4920,NonVIP,1660.7972841081732
4921,NonVIP,786.72890251773
4922,NonVIP,918.7972105994347
4923,NonVIP,1447.8037161064126
4924,NonVIP,850.7060616045633
4925,NonVIP,504.88023398133816
4926,NonVIP,519.7258390325029
4927,NonVIP,758.3956571370248
4928,NonVIP,327.0755611083194
4929,NonVIP,614.7450300450627
4930,NonVIP,1215.7311143734291
4931,NonVIP,199.29983151989225
4932,NonVIP,1546.8334054461566
4933,NonVIP,1233.1236972162822
4934,NonVIP,516.5279809747722
4935,NonVIP,896.8287730085299
4936,NonVIP,666.2941567278635
4937,NonVIP,1308.314180903366
4938,NonVIP,1141.930726448326
4939,NonVIP,307.9572892985811
4940,NonVIP,918.7318795605892
4941,NonVIP,594.0150647043679
4942,NonVIP,696.1449594952062
4943,NonVIP,445.63732762770036
4944,NonVIP,1739.712916391371
4945,NonVIP,1178.5427550705588
4946,NonVIP,442.8033914095023
4947,NonVIP,319.2467025753155
4948,NonVIP,538.0115632508775
4949,NonVIP,844.6957094558799
4950,NonVIP,759.0845852249322
4951,NonVIP,1325.0732946700664
4952,NonVIP,1027.0602222428417
4953,NonVIP,1133.7238818013723
4954,NonVIP,796.1363541324614
4955,NonVIP,309.78722733359564
4956,NonVIP,597.2679307075507
4957,NonVIP,1191.5965873943246
4958,NonVIP,646.5576646173948
4959,NonVIP,877.1690232810064
4960,NonVIP,558.1838713300402
4961,NonVIP,377.5124254708605
4962,NonVIP,621.5154468434929
4963,NonVIP,788.3767570408203
4964,NonVIP,463.7621227571486
4965,NonVIP,584.2674353959901
4966,NonVIP,396.7455792382268
4967,NonVIP,1231.0031741078012
4968,NonVIP,565.6917583639919
4969,NonVIP,1478.843363128699
4970,NonVIP,1541.9626280385364
4971,NonVIP,636.1438515218501
4972,NonVIP,381.97424967203403
4973,NonVIP,211.18957023309153
4974,NonVIP,296.00596609144117
4975,NonVIP,312.4332499828192
4976,NonVIP,1419.639570952482
4977,NonVIP,708.8922376682054
4978,NonVIP,824.0922588375613
4979,NonVIP,196.12818392546484
4980,NonVIP,344.1640605651135
4981,NonVIP,1083.4372195696997
4982,NonVIP,778.7777954142261
4983,NonVIP,613.4121730700225
4984,NonVIP,907.4725313808627
4985,NonVIP,1635.4753800163935
4986,NonVIP,589.0002717664506
4987,NonVIP,691.00937534034
4988,NonVIP,739.4660009020248
4989,NonVIP,2479.1233763691203
4990,NonVIP,209.63209266157182
4991,NonVIP,968.5234140482797
4992,NonVIP,624.4421949691861
4993,NonVIP,908.4360089356107
4994,NonVIP,463.33257246939826
4995,NonVIP,647.4679103417657
4996,NonVIP,983.6555831972585
4997,NonVIP,3685.2756702390016
4998,NonVIP,1037.3450630888137
4999,NonVIP,417.1992481881722
5000,NonVIP,526.858586061158
5001,NonVIP,518.3352534735179
5002,NonVIP,247.74407434756662
5003,NonVIP,554.7127402202303
5004,NonVIP,995.3117403791607
5005,NonVIP,330.026295463186
5006,NonVIP,1184.013784958754
5007,NonVIP,869.8111782481195
5008,NonVIP,444.15414380568257
5009,NonVIP,615.3299939711579
5010,NonVIP,1602.110328050885
5011,NonVIP,995.705267300973
5012,NonVIP,668.3627133252377
5013,NonVIP,583.6340593195471
5014,NonVIP,693.766180997089
5015,NonVIP,501.964822799445
5016,NonVIP,209.0111859562866
5017,NonVIP,2045.0915818892831
5018,NonVIP,724.4615936783382
5019,NonVIP,827.973373133952
5020,NonVIP,644.2911611815335
5021,NonVIP,443.938375820052
5022,NonVIP,600.4873259556118
5023,NonVIP,275.9812367987847
5024,NonVIP,2327.1452340611163
5025,NonVIP,337.31540106486074
5026,NonVIP,377.06536104160205
5027,NonVIP,522.099110953722
5028,NonVIP,1350.785627777069
5029,NonVIP,670.4706641699349
5030,NonVIP,337.0142829796751
5031,NonVIP,1325.9521689540802
5032,NonVIP,994.3113079856358
5033,NonVIP,894.387589452715
5034,NonVIP,985.9975133518839
5035,NonVIP,2482.1962832183763
5036,NonVIP,2212.331447966075
5037,NonVIP,455.915078744673
5038,NonVIP,1624.7946963039328
5039,NonVIP,821.1801429856931
5040,NonVIP,875.2439949662245
5041,NonVIP,262.2376208647867
5042,NonVIP,605.6412590640767
5043,NonVIP,425.3647453931655
5044,NonVIP,1048.831900515168
5045,NonVIP,1198.821506400016
5046,NonVIP,212.51923606811602
5047,NonVIP,657.1293144722025
5048,NonVIP,1232.7760144215508
5049,NonVIP,600.238196575706
5050,NonVIP,993.252592442093
5051,NonVIP,806.8526059744178
5052,NonVIP,802.6454844230124
5053,NonVIP,572.9375723851814
5054,NonVIP,340.6585165287191
5055,NonVIP,358.94113974941314
5056,NonVIP,982.5427782021437
5057,NonVIP,672.2982325662267
5058,NonVIP,616.3520225364274
5059,NonVIP,526.8208126215839
5060,NonVIP,562.3622048907213
5061,NonVIP,1182.9912730294657
5062,NonVIP,553.1425560293534
5063,NonVIP,318.115462876141
5064,NonVIP,1001.2539831451546
5065,NonVIP,594.2605353342035
5066,NonVIP,676.7268538868553
5067,NonVIP,1610.287588653786
5068,NonVIP,657.6623761308812
5069,NonVIP,779.810561422892
5070,NonVIP,347.78764562113207
5071,NonVIP,589.4452269295801
5072,NonVIP,930.0509084005263
5073,NonVIP,282.744721500101
5074,NonVIP,742.8282059403357
5075,NonVIP,703.054975444678
5076,NonVIP,680.4185343834
5077,NonVIP,1176.662587173701
5078,NonVIP,799.4637442107862
5079,NonVIP,1499.5787946576681
5080,NonVIP,385.10875172893464
5081,NonVIP,716.7725114688485
5082,NonVIP,696.7709489066192
5083,NonVIP,369.4110676371339
5084,NonVIP,1125.47702968369
5085,NonVIP,2388.8570725396044
5086,NonVIP,658.9493410134249
5087,NonVIP,878.1009801222634
5088,NonVIP,696.7907578176772
5089,NonVIP,449.2270465563054
5090,NonVIP,244.3451676582315
5091,NonVIP,451.1611461850909
5092,NonVIP,309.3343994087198
5093,NonVIP,1698.0845218555212
5094,NonVIP,624.336613942808
5095,NonVIP,549.9043582553775
5096,NonVIP,1084.6738303956408
5097,NonVIP,358.89752190300413
5098,NonVIP,436.25405957853826
5099,NonVIP,690.5164169965796
5100,NonVIP,1171.2454458729467
5101,NonVIP,876.4912968202829
5102,NonVIP,762.4819441391865
5103,NonVIP,694.3420832292019
5104,NonVIP,828.925033110125
5105,NonVIP,743.1583153199613
5106,NonVIP,377.4791173469287
5107,NonVIP,682.2141229917038
5108,NonVIP,368.51124899010597
5109,NonVIP,695.4752317608602
5110,NonVIP,510.62917007040426
5111,NonVIP,2688.2881445486487
5112,NonVIP,650.7061051794986
5113,NonVIP,307.25199409276297
5114,NonVIP,617.822305233423
5115,NonVIP,885.0528051825216
5116,NonVIP,1669.6180561886854
5117,NonVIP,480.9682117257973
5118,NonVIP,278.56867401073487
5119,NonVIP,1042.3784543112743
5120,NonVIP,311.27311552092993
5121,NonVIP,523.2788558589109
5122,NonVIP,577.2692139326662
5123,NonVIP,640.1494090091534
5124,NonVIP,971.6935251428263
5125,NonVIP,456.68831984204877
5126,NonVIP,572.1773016723345
5127,NonVIP,659.9415733521298
5128,NonVIP,722.1832218942623
5129,NonVIP,701.9098283203675
5130,NonVIP,845.394325896909
5131,NonVIP,1057.97473302374
5132,NonVIP,825.4665681315961
5133,NonVIP,853.6079709049569
5134,NonVIP,278.60005486852896
5135,NonVIP,683.7724826199942
5136,NonVIP,865.8651248022587
5137,NonVIP,993.1857013796805
5138,NonVIP,454.50416349080825
5139,NonVIP,462.9080317429722
5140,NonVIP,485.0464349861737
5141,NonVIP,893.3939570826892
5142,NonVIP,1174.543194334683
5143,NonVIP,531.6029844907988
5144,NonVIP,1095.9526592881084
5145,NonVIP,711.8832299198926
5146,NonVIP,621.1936211076941
5147,NonVIP,592.1373828583926
5148,NonVIP,1002.885125535797
5149,NonVIP,795.5771286212955
5150,NonVIP,2325.531711994754
5151,NonVIP,416.24600612406095
5152,NonVIP,884.4411141762307
5153,NonVIP,497.17369134171577
5154,NonVIP,412.3581043557727
5155,NonVIP,661.1779881481957
5156,NonVIP,717.3356510843362
5157,NonVIP,3310.9666177915337
5158,NonVIP,601.0750496557669
5159,NonVIP,357.23781154293835
5160,NonVIP,772.904807846427
5161,NonVIP,212.50127308813148
5162,NonVIP,632.3378155180592
5163,NonVIP,671.0300401954494
5164,NonVIP,1029.7076547741417
5165,NonVIP,1136.2540810692126
5166,NonVIP,504.23211596462505
5167,NonVIP,612.2632223680168
5168,NonVIP,436.4324210134065
5169,NonVIP,357.6538412894153
5170,NonVIP,788.7442538225281
5171,NonVIP,330.14367822659636
5172,NonVIP,529.5116701201075
5173,NonVIP,384.77329706249554
5174,NonVIP,899.9378923648743
5175,NonVIP,1791.4606194139064
5176,NonVIP,325.0979785826995
5177,NonVIP,240.04822349959815
5178,NonVIP,620.9882825385424
5179,NonVIP,670.9091868360952
5180,NonVIP,750.1420725943339
5181,NonVIP,520.3614762050044
5182,NonVIP,595.6471047910287
5183,NonVIP,814.1386846857715
5184,NonVIP,1178.7820117566644
5185,NonVIP,226.94851289740166
5186,NonVIP,542.9858759928204
5187,NonVIP,748.1435240701743
5188,NonVIP,401.46210383308284
5189,NonVIP,1723.5532768196947
5190,NonVIP,468.96332442777293
5191,NonVIP,650.205861108795
5192,NonVIP,903.0809122859963
5193,NonVIP,480.4837294636878
5194,NonVIP,240.9007020045196
5195,NonVIP,525.4421035359405
5196,NonVIP,1171.6781375541534
5197,NonVIP,552.6404892578576
5198,NonVIP,417.57373279606924
5199,NonVIP,1106.679882541285
5200,NonVIP,554.5038817336673
5201,NonVIP,502.4075045748571
5202,NonVIP,722.1268740709017
5203,NonVIP,1016.2885719197557
5204,NonVIP,2464.9885525076925
5205,NonVIP,1048.3574229946078
5206,NonVIP,1258.7972511908185
5207,NonVIP,503.56791585351215
5208,NonVIP,378.3321606794049
5209,NonVIP,688.3395459575746
5210,NonVIP,705.5258796961438
5211,NonVIP,367.5347941937628
5212,NonVIP,604.0083416708605
5213,NonVIP,828.5064988448609
5214,NonVIP,810.9580830435017
5215,NonVIP,877.7469316659308
5216,NonVIP,780.574823580791
5217,NonVIP,503.27927635418587
5218,NonVIP,501.37516608196006
5219,NonVIP,343.97766608814635
5220,NonVIP,1775.125265534977
5221,NonVIP,670.0803968874924
5222,NonVIP,587.7671225193109
5223,NonVIP,399.08098060295777
5224,NonVIP,3342.959750054887
5225,NonVIP,368.58434848587217
5226,NonVIP,525.3862156105333
5227,NonVIP,836.0682595720725
5228,NonVIP,925.299187498469
5229,NonVIP,1126.490842151337
5230,NonVIP,1797.5585809005747
5231,NonVIP,878.6500631420198
5232,NonVIP,372.10760009574227
5233,NonVIP,577.4836793801552
5234,NonVIP,787.8500697047027
5235,NonVIP,2074.601410376784
5236,NonVIP,308.34120765742927
5237,NonVIP,1288.7358786542793
5238,NonVIP,734.3258763015959
5239,NonVIP,1054.4839658772166
5240,NonVIP,628.8563837132966
5241,NonVIP,418.49379097122466
5242,NonVIP,1005.2384224952091
5243,NonVIP,953.3070691351897
5244,NonVIP,1135.2762940327166
5245,NonVIP,660.2921909033888
5246,NonVIP,478.23291666691176
5247,NonVIP,282.2144245470287
5248,NonVIP,1043.8335255858603
5249,NonVIP,839.7793807227577
5250,NonVIP,391.04379130041804
5251,NonVIP,494.61737293203953
5252,NonVIP,514.5448139510925
5253,NonVIP,294.22905493271975
5254,NonVIP,424.22954220490686
5255,NonVIP,356.5210569029635
5256,NonVIP,530.1375724169858
5257,NonVIP,443.0649511630015
5258,NonVIP,271.82196010002343
5259,NonVIP,2023.1776062486665
5260,NonVIP,1324.641852742918
5261,NonVIP,433.3472276884941
5262,NonVIP,772.6543295407832
5263,NonVIP,836.8173270363808
5264,NonVIP,1280.6169335378904
5265,NonVIP,424.0143230064343
5266,NonVIP,1212.7656980164365
5267,NonVIP,492.08530356155114
5268,NonVIP,319.0269805411739
5269,NonVIP,990.5646237983198
5270,NonVIP,1352.780162257369
5271,NonVIP,2761.004758619966
5272,NonVIP,343.8312910922107
5273,NonVIP,976.9210369235113
5274,NonVIP,530.9189196614864
5275,NonVIP,1023.3606964813313
5276,NonVIP,296.2580149665604
5277,NonVIP,332.1134486561835
5278,NonVIP,434.0973628300582
5279,NonVIP,694.6653543816495
5280,NonVIP,467.50278381892707
5281,NonVIP,955.7342460972162
5282,NonVIP,1170.038624970105
5283,NonVIP,924.9758672243931
5284,NonVIP,1620.2458918704917
5285,NonVIP,836.0635661012898
5286,NonVIP,340.5993327939731
5287,NonVIP,1407.9036196840234
5288,NonVIP,476.8319250532934
5289,NonVIP,1097.4341847643104
5290,NonVIP,1580.5905454076824
5291,NonVIP,855.0657836356046
5292,NonVIP,292.10480314662453
5293,NonVIP,401.409983767989
5294,NonVIP,1376.7892773712115
5295,NonVIP,606.0621405030352
5296,NonVIP,694.8982585118398
5297,NonVIP,1009.6443598737407
5298,NonVIP,975.5267428025902
5299,NonVIP,775.3696604129643
5300,NonVIP,593.0225325488736
5301,NonVIP,560.053522383641
5302,NonVIP,1066.1873650947716
5303,NonVIP,901.8635575868719
5304,NonVIP,577.3709762353626
5305,NonVIP,1206.1174639201681
5306,NonVIP,619.5734371624103
5307,NonVIP,416.37479497793316
5308,NonVIP,438.15210229312856
5309,NonVIP,388.26672539406866
5310,NonVIP,572.5926124792422
5311,NonVIP,1311.0037616854984
5312,NonVIP,427.1766596203394
5313,NonVIP,737.791798216176
5314,NonVIP,463.5067091642494
5315,NonVIP,576.4162334828596
5316,NonVIP,289.8829826390833
5317,NonVIP,589.1636412218761
5318,NonVIP,597.9230346729895
5319,NonVIP,895.2995627172528
5320,NonVIP,752.0512718599372
5321,NonVIP,344.08348995263066
5322,NonVIP,1207.5019908035356
5323,NonVIP,746.7023700896272
5324,NonVIP,741.8272760365386
5325,NonVIP,661.7909401197224
5326,NonVIP,500.31275057494673
5327,NonVIP,749.7885900502941
5328,NonVIP,864.0007525068859
5329,NonVIP,254.47621395591722
5330,NonVIP,494.56645952785203
5331,NonVIP,578.1186741974121
5332,NonVIP,765.7791659965006
5333,NonVIP,1282.1851543983541
5334,NonVIP,435.0854949846422
5335,NonVIP,505.7897070819749
5336,NonVIP,501.7521331785784
5337,NonVIP,428.0156778675192
5338,NonVIP,549.5212406981113
5339,NonVIP,1016.3176439846702
5340,NonVIP,372.55716068467126
5341,NonVIP,841.5941722352858
5342,NonVIP,260.852150461876
5343,NonVIP,488.46318337396735
5344,NonVIP,554.8960977062462
5345,NonVIP,1670.992132127291
5346,NonVIP,571.8397143173613
5347,NonVIP,198.20782265372048
5348,NonVIP,221.54175928659276
5349,NonVIP,677.707834493536
5350,NonVIP,932.2247844939117
5351,NonVIP,817.7042524820326
5352,NonVIP,729.3571707552476
5353,NonVIP,1260.4735701132715
5354,NonVIP,494.3406372239617
5355,NonVIP,1088.113569624971
5356,NonVIP,271.0739910274466
5357,NonVIP,404.3491315955141
5358,NonVIP,246.19581932244176
5359,NonVIP,571.8261917521262
5360,NonVIP,648.431474516157
5361,NonVIP,708.2207371409327
5362,NonVIP,688.1699612242215
5363,NonVIP,399.35297224937267
5364,NonVIP,599.0634598982426
5365,NonVIP,291.8979725883766
5366,NonVIP,1407.7893783984189
5367,NonVIP,562.8457770115529
5368,NonVIP,508.3207441834464
5369,NonVIP,1593.8650278574862
5370,NonVIP,335.8835110501037
5371,NonVIP,358.1411159207824
5372,NonVIP,363.97268416652867
5373,NonVIP,640.7701037319964
5374,NonVIP,843.3629375914236
5375,NonVIP,999.0666643116296
5376,NonVIP,2736.944482109789
5377,NonVIP,193.02353996339897
5378,NonVIP,929.6466558619301
5379,NonVIP,489.59483665037857
5380,NonVIP,481.7723348411716
5381,NonVIP,473.0141622900845
5382,NonVIP,403.5000780149615
5383,NonVIP,1679.8985086118666
5384,NonVIP,1057.0777388532683
5385,NonVIP,673.6817296653938
5386,NonVIP,1398.3645635478642
5387,NonVIP,289.48661732433766
5388,NonVIP,319.93318520805923
5389,NonVIP,200.76152226971377
5390,NonVIP,452.7418080919768
5391,NonVIP,727.005606757647
5392,NonVIP,703.8548935966452
5393,NonVIP,722.0815272038787
5394,NonVIP,306.1021111674368
5395,NonVIP,1034.5637388038056
5396,NonVIP,758.843174649525
5397,NonVIP,995.4350271315594
5398,NonVIP,234.85793568092393
5399,NonVIP,789.4369519763013
5400,NonVIP,346.1004732588692
5401,NonVIP,534.5750921719917
5402,NonVIP,892.3877132461979
5403,NonVIP,699.3151391214108
5404,NonVIP,416.4027792213402
5405,NonVIP,667.4404921087731
5406,NonVIP,286.4762330779944
5407,NonVIP,1252.187208132157
5408,NonVIP,594.1274087913514
5409,NonVIP,1230.5327311315311
5410,NonVIP,497.9041417730034
5411,NonVIP,498.7142100726282
5412,NonVIP,436.8969117359896
5413,NonVIP,1076.9579819606292
5414,NonVIP,450.2544482277991
5415,NonVIP,948.1640045083108
5416,NonVIP,538.9652951083187
5417,NonVIP,224.35288350777967
5418,NonVIP,486.05766188543896
5419,NonVIP,347.75231299618264
5420,NonVIP,677.6605494413578
5421,NonVIP,345.59782564685935
5422,NonVIP,1106.8642598845265
5423,NonVIP,632.6442619984276
5424,NonVIP,603.2442681734894
5425,NonVIP,954.0734649640034
5426,NonVIP,1130.1987867829193
5427,NonVIP,657.8294390319816
5428,NonVIP,435.2148578537394
5429,NonVIP,250.71496873455902
5430,NonVIP,456.08200717022913
5431,NonVIP,473.6806044729547
5432,NonVIP,705.482241273731
5433,NonVIP,550.1380327492104
5434,NonVIP,971.0356036659128
5435,NonVIP,474.78363775548945
5436,NonVIP,644.5983168546138
5437,NonVIP,1275.6269902242534
5438,NonVIP,802.718319860064
5439,NonVIP,643.5368897174343
5440,NonVIP,477.6749866299312
5441,NonVIP,469.5255570634593
5442,NonVIP,416.61507371454263
5443,NonVIP,493.9558910453002
5444,NonVIP,1007.891910575197
5445,NonVIP,588.7263359393514
5446,NonVIP,316.595461379486
5447,NonVIP,1758.9865726285718
5448,NonVIP,793.1250132144046
5449,NonVIP,306.7954165111626
5450,NonVIP,521.6428143747673
5451,NonVIP,706.9694898322963
5452,NonVIP,1698.5422315414073
5453,NonVIP,361.5998262294012
5454,NonVIP,1137.7664846936184
5455,NonVIP,1436.1447348788718
5456,NonVIP,470.70902990216325
5457,NonVIP,570.9876094178003
5458,NonVIP,376.1657662582629
5459,NonVIP,594.7233696079556
5460,NonVIP,651.8897901400777
5461,NonVIP,956.0474052898779
5462,NonVIP,1211.4834859194054
5463,NonVIP,440.7805640663281
5464,NonVIP,225.42132679486488
5465,NonVIP,657.4149298339379
5466,NonVIP,781.6801499627148
5467,NonVIP,762.9402571060431
5468,NonVIP,555.7562027746582
5469,NonVIP,712.3815515007936
5470,NonVIP,1530.7217644066704
5471,NonVIP,820.5327241611269
5472,NonVIP,541.6648034191827
5473,NonVIP,505.1680774816623
5474,NonVIP,605.8189646744747
5475,NonVIP,1636.3230794739302
5476,NonVIP,601.3544993199167
5477,NonVIP,657.9395846796313
5478,NonVIP,510.1615988327307
5479,NonVIP,1217.3612027294137
5480,NonVIP,1954.5406635542395
5481,NonVIP,852.2135808709143
5482,NonVIP,696.1221146876933
5483,NonVIP,678.7348552186412
5484,NonVIP,179.22307628604446
5485,NonVIP,1002.0798562812424
5486,NonVIP,716.079739515228
5487,NonVIP,841.8384471693323
5488,NonVIP,449.75176321384424
5489,NonVIP,538.3714323020859
5490,NonVIP,530.561714993606
5491,NonVIP,1166.6511296060303
5492,NonVIP,540.0609966121166
5493,NonVIP,2091.136918419605
5494,NonVIP,843.0062150036678
5495,NonVIP,329.7631063077295
5496,NonVIP,619.7396922773678
